target,object_id,spect_id,z,catalogue_sn,seed,n_free,mask_match,sigma_match,eff_sigma_max_rel_diff,pull_recompute_max_abs_diff,n_phot,n_spec,phot_chi2_stored,spec_chi2_stored,joint_chi2_stored,phot_chi2_h5,spec_chi2_h5,chi2_h5_recompute_max_abs_diff,ndof_h5_match,phot_redchi2_stored,spec_redchi2_stored,joint_redchi2_stored,f_calib_median_pct,f_calib_upper_pct,calib_saturated,n_outlier_pixels,worst_band,worst_band_pull,pull_u*,pull_B,pull_V,pull_r+,pull_i+,pull_z+,pull_Y,pull_J,pull_H,pull_Ks,pull_3.6um,pull_4.5um,n_bad_pixels,n_emission_masked,n_telluric_masked,ess,lnZ,lnZ_err,t10_q16,t10_q50,t10_q84,t20_q16,t20_q50,t20_q84,t50_q16,t50_q50,t50_q84,t80_q16,t80_q50,t80_q84,t90_q16,t90_q50,t90_q84,age_q16,age_q50,age_q84,universe_age_gyr,lnl_ml_stored,lnl_ml_recomputed,lnl_ml_diff,phot_chi2_ml,spec_chi2_ml,f_calib_ml_pct,ml_ndof_match,block_matches_stored,flags
181421-M12_181421,181421,M12_181421,0.9584800004959106,11.300000190734863,20260984,13,True,True,0.00023305454528128406,0.0,12,3800,48.3841107245875,4400.815918571627,4449.200029296214,48.3841107245875,4400.815918571627,0.0,True,4.032009227048959,1.1581094522556912,1.1711503104227992,9.379718684456025,10.000000000000002,False,4,B,-3.984643458486441,-0.9721780617114335,-3.984643458486441,-0.5759982497151653,1.697907559854671,0.871031353592977,1.9630567991561005,-0.5205300712698977,-2.1797605782544984,-2.4703227926061384,-0.3600317892690313,1.9489199745708665,2.946511662741306,2118,131,117,3414.1346738669563,250817.92253466477,0.20439578456314658,4.971585423240823,5.5232099872182765,5.648358551785645,4.566279984680348,5.022875445361922,5.273172574496659,3.371787426674287,3.9641959758572938,4.23907360587097,1.9758709893604762,2.8027423391266426,3.2441053649558858,1.4860885228851277,1.8936481711914266,2.495012278430448,3.334476160489079,3.854116145613509,4.146487300113768,6.0235445290746314,250853.11208320313,250854.72656117423,1.6144779711030424,52.8869460969065,4397.163557309748,9.36726808043392,True,,photometry chi2/N 4.0 > 3; 4 pixels with |pull| > 4
181945-M12_181945,181945,M12_181945,0.6795139908790588,61.79999923706055,20260833,13,True,True,0.0004275138112643111,0.0,12,3432,156.7322717110108,3735.84993092593,3892.582202636941,156.7322717110108,3735.8499309259296,4.547473508864641e-13,True,13.061022642584234,1.088534362157905,1.1345328483348707,4.241729956206832,10.000000000000002,False,9,4.5um,8.045488732285175,0.7625020685947407,-1.7054572192851616,1.1446518361688562,-1.740969904780543,-2.972596932083239,-1.0083545135617982,-2.5107734530062786,-1.298391237730547,-0.21766292572697826,2.027772147569468,7.884734205220963,8.045488732285175,2108,515,111,3961.415115062433,222965.6578905,0.19389846548438205,4.517727505330503,4.530165417486386,4.555791300412578,4.02772224469631,4.046268938133927,4.071568332584402,2.6622344710193437,2.6874560035110546,2.713139592532384,1.5553185164850167,1.5734310109216136,1.5908797301835518,1.1868862711072319,1.202053989301536,1.2153138443532254,2.757971566109112,2.7777093079623016,2.804403201462436,7.415828896928129,223005.91163876836,223003.2731801438,-2.6384586245694663,154.6457546370674,3769.009389748402,4.2238192488784305,True,,photometry chi2/N 13.1 > 3; 9 pixels with |pull| > 4
182890-M12_182890,182890,M12_182890,0.7444409728050232,16.799999237060547,20260952,13,True,True,0.00041267992481214207,0.0,12,3569,118.65792267984179,4239.797508992121,4358.455431671963,118.65792267984179,4239.797508992122,9.094947017729282e-13,True,9.888160223320149,1.187951109272099,1.2215401994596309,6.021217104533736,10.000000000000002,False,4,3.6um,6.516708083468491,0.25965720425249134,0.6562745265935624,1.7183997538559455,-0.7640053332424275,-3.0938862966271783,-0.956950000703574,-3.20981731684297,-2.420003120953168,-0.47570589264318097,2.3687764336709125,6.516708083468491,6.298499228483331,2056,425,116,4064.9915142932787,232847.21172800747,0.29153072059901175,5.644831553779927,6.246125821606445,6.541108701332575,4.771420849617496,5.441885249850994,6.031851009303252,3.5009181784761423,3.9014260101043687,4.441744256276533,2.033288071372635,2.3016345410857095,2.685996142741484,1.514759184919181,1.64731122570806,1.8357492125555768,3.5497460447359455,3.9189871847916136,4.315275319192109,7.050366393361897,232879.99171762873,232879.75112127195,-0.24059635677258484,114.42289692635214,4281.048591224936,5.951917334362042,True,,photometry chi2/N 9.9 > 3; 4 pixels with |pull| > 4
184916-M12_184916,184916,M12_184916,0.6794000267982483,30.399999618530273,20260885,13,True,True,0.0001759557818687917,0.0,12,3583,79.042967508093,3820.674844654235,3899.7178121623283,79.042967508093,3820.6748446542347,4.547473508864641e-13,True,6.58691395900775,1.0663340342322734,1.088698440022984,9.58513881831881,10.000000000000002,False,41,4.5um,5.579303773412685,-0.6783944430398454,-1.4899482253618612,0.6195678802970702,-1.1549708762226092,-3.429752442037553,-0.07081285922805328,-2.169471401595787,-0.6579389714595838,-0.038592068116109865,1.6548171803978338,4.885563910009594,5.579303773412685,2059,410,114,3537.5350201021665,231818.75490943913,0.28505862502614593,7.140502440829243,7.162570504614237,7.168434328130145,6.864509221679878,6.908645349249865,6.920372996281681,6.036529564231781,6.14686988315675,6.1761890007362865,5.208549906783684,5.385094417063634,5.432005005190893,4.243068333045287,5.131169261699261,5.183943673342429,5.809739783246633,6.01678823871436,6.086592376099432,7.416495659978609,231853.2443433898,231854.33590973256,1.0915663427731488,78.42569537665712,3861.641984932622,9.525827981741463,True,,photometry chi2/N 6.6 > 3; 41 pixels with |pull| > 4
185631-M12_185631,185631,M12_185631,0.9253259897232056,4.900000095367432,20261012,13,True,True,2.884630787107032e-05,0.0,12,3840,23.886019068040362,6927.5148740518325,6951.400893119873,23.886019068040362,6927.5148740518325,0.0,True,1.9905015890033635,1.8040403317843314,1.8107321940921786,9.986709040708233,10.000000000000002,True,13,r+,2.660152970371967,-0.018779003401875865,0.04744906420080442,1.674079156297063,2.660152970371967,-0.2262288023121715,0.004493441666812671,-2.0160965745735626,-1.4394680867599492,-1.3006123022675686,0.0038556677964685696,1.6112018314128567,1.8785548048161154,2081,128,117,3319.171047246112,250941.64365853398,0.23277566238409372,4.509041954801216,4.655162765468385,5.703555381449886,4.004182311900086,4.162635442641973,5.240340859188805,2.610828046056168,2.760659508810305,3.800247545415796,1.5099687384528644,1.5971473104328586,2.0749081451329934,1.1395823693695581,1.204637472856347,1.3542758977299083,2.723828226004139,2.863599521505507,3.6768649593647087,6.166769903710966,250974.8278883486,250976.54284062036,1.7149522717518266,23.952015529286037,6917.494757179892,9.999972918192569,True,,spectrum chi2/N 1.80 > 1.5; calibration floor at prior bound (10.0% of 10%); 13 pixels with |pull| > 4
185653-M12_185653,185653,M12_185653,0.6776310205459595,21.5,20260923,13,True,True,0.0001920066336809602,0.0,12,3577,36.59893690368429,4021.057174846108,4057.656111749792,36.59893690368429,4021.057174846108,0.0,True,3.0499114086403574,1.1241423468957528,1.134691306417727,6.440299074352136,10.000000000000002,False,10,3.6um,3.495909307064459,0.5375473660295105,0.356819807741987,1.2166725269906016,-1.1837853548641653,-2.2129313800329213,0.06563781912059802,-1.6336671807256506,-1.1281331891800297,-0.7188062285035021,0.9930199016919299,3.495909307064459,3.2762692479378006,2080,395,114,2964.776842762751,233802.41243025856,0.2633524335353672,4.603366772720835,4.625289200229679,4.756868716513681,4.201370781832976,4.220537848168451,4.347655890290754,2.9881794118192953,3.0113143357184526,3.109248973899898,1.7870724456003255,1.8012677711764318,1.84129899270052,1.3855731451989295,1.3994094076728443,1.41719342023658,2.996475238266908,3.0174066511462043,3.1412395059399842,7.426857227350812,233833.5903719912,233834.08894681203,0.4985748208418954,34.40015365533678,4041.8000430108555,6.411842183228655,True,,photometry chi2/N 3.0 > 3; 10 pixels with |pull| > 4
189698-M10_189698,189698,M10_189698,0.9257839918136597,7.199999809265137,20261002,13,True,True,0.0031954368816633516,0.0,12,3675,57.04541948646647,3821.6435685748193,3878.6889880612857,57.04541948646647,3821.6435685748197,4.547473508864641e-13,True,4.753784957205539,1.0399030118570938,1.0557128437836925,2.300922609015428,10.000000000000002,False,0,4.5um,4.488101389295675,-0.6115301778531156,-1.8957555482529744,1.238282176797066,-0.9863927121550962,-1.5746917598933863,0.42989693878233526,-2.395588266154561,-1.988370257800062,-0.8880553669568253,1.6255255511191733,3.8262636115317217,4.488101389295675,2248,129,114,3209.90916263536,242896.87389177852,0.17434327559374987,4.729878898414282,5.403878349822909,5.77968363656167,4.335460797406105,4.819811833657985,5.394612061456539,3.1204718613759836,3.626594164966507,3.996837009882368,1.8513585205218221,2.1415925607524793,2.445983837465912,1.4250562453750875,1.5641434309306095,1.7169930818678316,3.1161036570474026,3.5680298033257776,3.8857822859084736,6.164755211666801,242924.99425488562,242924.8833057115,-0.11094917412265204,56.98867733822305,3793.9405069181576,2.4884985236892465,True,,photometry chi2/N 4.8 > 3
191718-M10_191718,191718,M10_191718,0.9840289950370789,6.800000190734863,20261005,13,True,True,0.00023535996891457792,0.0,12,3789,75.48683150930219,3520.0102825109843,3595.4971140202865,75.48683150930219,3520.0102825109843,0.0,True,6.290569292441849,0.9290077282953244,0.9491808643136976,6.3893786628540035,10.000000000000002,False,2,B,-5.590832193467503,-2.5822478908092124,-5.590832193467503,-0.8837768564589472,1.3023797191378754,2.504774635278629,3.7349179877052125,-0.321730168395082,-1.4631196716700468,-2.3373894005610736,-0.6444832667965236,1.6988845002345099,1.9625172610428756,2127,133,117,3375.8776510092484,251791.16039104297,0.2129174508024436,4.60438460091201,4.642146025180262,4.7707203704437795,4.202591796379576,4.240348350343558,4.368837094094795,2.9980682488057964,3.033348599948179,3.1709144273200796,1.7934941739722638,1.8075625300298226,1.8696603003579613,1.3908519509048314,1.399409703809234,1.4293771373389401,2.9974292822447053,3.0282537183018934,3.1517333524848468,5.916691972068468,251823.1263099621,251823.91074015043,0.7844301883305889,75.85432696957284,3523.2338319241826,6.359110972110224,True,,photometry chi2/N 6.3 > 3; 2 pixels with |pull| > 4
197591-M10_197591,197591,M10_197591,0.7959700226783752,23.899999618530273,20260913,13,True,True,4.814155580366985e-06,0.0,12,3789,110.22310175132333,3997.734063309027,4107.95716506035,110.22310175132333,3997.734063309027,0.0,True,9.185258479276944,1.0550894862256603,1.084465988664295,4.657583695524964,10.000000000000002,False,2,B,-5.388067794626634,-1.4009342866096,-5.388067794626634,2.5165891570166403,2.0329149776053743,1.156904040433289,1.4510054442805018,-1.7603960848178517,-2.0178343965072534,-2.883266464652304,-1.3298720466956684,4.965557268687834,4.8384096647952655,2143,120,114,3387.039954641048,248298.26610211688,0.18354361658615198,4.60345113437253,4.630529281303324,4.795010028957613,4.201425469543188,4.227003440027852,4.381600877443117,2.9950112502474826,3.0164383551623475,3.1468967861260597,1.791057018873596,1.8023028755792838,1.8548572293674426,1.3891757849897306,1.3972199074073959,1.4227983332779475,2.9968274061988645,3.0197821278003296,3.162170951776848,6.77963345359505,248338.45992455975,248333.47519468152,-4.984729878226062,110.91275528410628,3996.5947803977056,4.667638671000567,True,,photometry chi2/N 9.2 > 3; 2 pixels with |pull| > 4
201233-M10_201233,201233,M10_201233,0.8177419900894165,9.300000190734863,20260994,13,True,True,0.0006806352645920619,0.0,12,3809,43.54450749045231,4045.432684447158,4088.9771919376103,43.54450749045231,4045.4326844471575,4.547473508864641e-13,True,3.6287089575376927,1.0620721145831342,1.0737860272945405,4.160650617787349,10.000000000000002,False,0,r+,3.1847516449872826,-0.1324743790737987,-1.721767184474357,2.3031168588675652,3.1847516449872826,2.2781936982833098,2.4666996632155964,-0.24692561242317848,-1.19122342332118,-3.180634374377569,-1.4813854375016549,0.1480837575428634,-0.16691192603251076,2120,121,116,3360.674172698798,253149.4027765191,0.3095878553487461,4.60297568920217,4.626918191589466,4.759527764685405,4.20175905946268,4.224711745144891,4.354128212342146,2.9972469246068263,3.0179191138426558,3.13252282649378,1.7932986552338492,1.8018875225602191,1.848966424339331,1.3917642988283776,1.3972106359139627,1.420684495991537,2.9976586043302134,3.0188188277868844,3.1392203631252626,6.670038270016547,253182.63453355932,253180.92532001573,-1.709213543595979,43.80758777958,4044.547072463689,4.176487025388089,True,,photometry chi2/N 3.6 > 3
205715-M5_205715,205715,M5_205715,0.7465000152587891,33.20000076293945,20260870,13,True,True,0.0007781874541268871,0.0,12,3411,63.45584498858247,3913.4456246320506,3976.901469620633,63.45584498858247,3913.4456246320506,0.0,True,5.287987082381872,1.147301561017898,1.166246765284643,4.533489796345766,10.000000000000002,False,4,3.6um,4.635095800287489,0.27411211235146976,-0.517753623311726,0.8990430175343939,-0.9852316967108533,-1.1709464391232556,0.1528443298794531,-3.5484426082636213,-1.8508960626451385,-0.48490332280968224,1.708533178209729,4.635095800287489,4.3913108313720395,2116,530,109,3227.077465334054,223159.90555786682,0.21031418355919757,4.6042141001696635,4.633791512960713,4.756332306911683,4.202380992595825,4.229516263603862,4.338058130036819,2.9933336503327364,3.0174686651122866,3.1061272579098556,1.7902213015381685,1.8042652504202334,1.8382228858409546,1.388745882252033,1.4000952770432944,1.418065885406543,2.9992830469711347,3.0253945946384078,3.1293998929559446,7.039231260210279,223194.23974721544,223189.75285832625,-4.486888889194233,63.53995480114663,3944.8168605107553,4.509278217113643,True,,photometry chi2/N 5.3 > 3; 4 pixels with |pull| > 4
205742-M1_205742,205742,M1_205742,0.7272999882698059,42.79999923706055,20260842,13,True,True,0.0005818105385258436,0.0,12,3523,177.57234953505494,4079.616466181777,4257.188815716832,177.57234953505494,4079.6164661817775,4.547473508864641e-13,True,14.797695794587911,1.1579950230433655,1.208741855683371,3.8681118282805924,10.000000000000002,False,13,3.6um,8.145972181123877,-3.726913739408259,-3.378897083211705,-0.6266026201706711,-3.2887429486486854,-1.6447614617979767,0.6796270030683553,-1.5858279058894549,-0.9793146953342764,0.42723532021756677,2.7959509251686363,8.145972181123877,7.749792388812062,2112,414,117,4329.243932517792,229151.7386514994,0.2805990119473705,4.613189313583767,6.524824286831252,6.722251782800146,4.212143973714735,5.9055256895124675,6.300380681450255,3.0091417264359688,4.366330418395542,5.034767377400581,1.801841489245205,3.1178058988849515,3.7803003755366595,1.3997707398700847,2.16550576458394,3.3637953807491567,3.0100808246603354,4.377102848502591,5.026228344657963,7.144122884150037,229190.5970214773,229185.55996114164,-5.037060335656861,187.65160708671203,4103.344201159492,3.860781806644696,True,,photometry chi2/N 14.8 > 3; 13 pixels with |pull| > 4
205765-M5_205765,205765,M5_205765,0.7286999821662903,14.300000190734863,20260964,13,True,True,0.0008033443653287569,0.0,12,3504,307.4081257329009,3644.7352631364224,3952.143388869323,307.4081257329009,3644.7352631364224,0.0,True,25.617343811075074,1.040164173269527,1.1282167824348626,4.823190306114465,10.000000000000002,False,5,B,-9.024854178448264,-1.1847526152906203,-9.024854178448264,5.069420731947635,6.192497617165071,5.172613053532639,4.644644127103261,0.9718463919311564,-0.6818077145562772,-4.38540782652069,-5.782830338238774,4.865930827538302,5.867046731773307,2430,115,117,3421.6796975645298,229601.61696266572,0.22926063950675923,4.887263900977565,5.730800864840476,6.317343583616727,4.481884375376079,4.804104653027778,5.498293439731888,3.254617583131073,3.578114042381387,4.015715748763961,1.9068239652318308,2.111276251733196,2.578812892332184,1.4470976575764967,1.5494114036658073,1.7819353351544773,3.2735573597977514,3.5921786718002675,4.0295380488666535,7.136393727501565,229648.97997429132,229646.0516984504,-2.9282758409099188,307.51971420102745,3621.019634478678,4.8843580586191555,True,,photometry chi2/N 25.6 > 3; 5 pixels with |pull| > 4
206501-M1_206501,206501,M1_206501,0.9261999726295471,30.5,20260883,13,True,True,0.0005482497302253538,0.0,12,3830,275.2634309853637,4386.896899233381,4662.160330218745,275.2634309853637,4386.896899233381,0.0,True,22.93861924878031,1.145403890139264,1.2175921468317432,5.433848577404912,10.000000000000002,False,17,u*,7.241406089805601,7.241406089805601,5.66805775403887,5.595159299898517,5.398110413353342,4.588510706678024,5.1620645346278495,1.6798155060986033,-1.1979006541873787,-5.808011108921921,-5.696535255800052,-3.188661781099035,-1.3942842987736879,2090,129,117,3460.9430493544874,251880.24014635515,0.27079199161942175,5.838618019780664,5.845653924378014,5.870158106989227,5.514309783219131,5.528381592413833,5.57738995763626,4.545736091008653,4.573949015236089,4.651954048806777,3.575310770992724,3.615362154577231,3.6362521427996928,3.2499535228159226,3.2940250896500984,3.3062384562547504,4.519510396433864,4.558589011177603,4.5950797204547555,6.162926256342195,251922.42176367203,251927.02611370117,4.604350029141642,284.87747737661897,4391.48968177869,5.4113914837117765,True,,photometry chi2/N 22.9 > 3; 17 pixels with |pull| > 4
206545-M1_206545,206545,M1_206545,0.7282999753952026,31.399999618530273,20260877,13,True,True,0.00015109794894951767,0.0,12,3422,133.12234270012615,4401.005871311458,4534.128214011584,133.12234270012615,4401.005871311458,0.0,True,11.093528558343847,1.2860917215989065,1.3253809453410066,5.714491896534291,10.000000000000002,False,22,4.5um,7.035869103899069,1.7148077485815019,0.0606650961650661,-0.06642453146891894,-2.435263051584015,-3.92933400377155,-1.431460244620168,-2.6748472893344846,-0.6959725652683614,0.5158275260380354,2.629649435038029,6.513882119737939,7.035869103899069,2095,532,117,3992.4870699624876,222102.43228354462,0.24048017961148643,4.583662828945128,4.59983179146225,4.663638567651109,4.1597361734825045,4.179553919670438,4.237736199288722,2.889550565714476,2.923976069792048,2.9686176829514688,1.7168786143972024,1.737321222958577,1.7607806888204443,1.3253165616266098,1.3417285809539075,1.3570558307948604,2.9288352907039736,2.955123625618352,3.0074328645768613,7.138600795361539,222139.07623209304,222137.3270302625,-1.74920183053473,128.41933894053483,4466.217494085437,5.63914025204073,True,,photometry chi2/N 11.1 > 3; 22 pixels with |pull| > 4
